COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
86628,2009,2,8,0.00000,74.00000,47.00000, 60.50000
86628,2009,2,9,0.00000,76.00000,45.00000, 60.50000
86628,2009,2,10,0.00000,79.00000,51.00000, 65.00000
86628,2009,2,11,0.00000,83.00000,57.00000, 70.00000
86628,2009,2,12,0.00000,85.00000,65.00000, 75.00000
86628,2009,2,13,0.00000,82.00000,54.00000, 68.00000
86628,2009,2,14,0.00000,85.00000,55.00000, 70.00000
86628,2009,2,15,0.00000,73.00000,62.00000, 67.50000
86628,2009,2,16,0.03000,73.00000,50.00000, 61.50000
86628,2009,2,17,0.00000,71.00000,45.00000, 58.00000
86628,2009,2,18,0.00000,80.00000,50.00000, 65.00000
86628,2009,2,19,0.15000,76.00000,60.00000, 68.00000
86628,2009,2,20,0.00000,62.00000,43.00000, 52.50000
86628,2009,2,21,0.00000,71.00000,37.00000, 54.00000
86628,2009,2,22,0.00000,76.00000,51.00000, 63.50000
86628,2009,2,23,0.00000,70.00000,49.00000, 59.50000
86628,2009,2,24,0.00000,72.00000,44.00000, 58.00000
86628,2009,2,25,0.00000,74.00000,52.00000, 63.00000
86628,2009,2,26,0.00000,76.00000,50.00000, 63.00000
86628,2009,2,27,0.00000,80.00000,52.00000, 66.00000
86628,2009,2,28,0.00000,82.00000,54.00000, 68.00000
86628,2009,2,29,-99.99000,-99.90000,-99.90000, -99.90000
86628,2009,3,1,0.14000,72.00000,47.00000, 59.50000
86628,2009,3,2,0.00000,62.00000,41.00000, 51.50000
86628,2009,3,3,0.00000,63.00000,39.00000, 51.00000
86628,2009,3,4,0.00000,69.00000,41.00000, 55.00000
86628,2009,3,5,0.00000,74.00000,46.00000, 60.00000
86628,2009,3,6,0.00000,77.00000,48.00000, 62.50000
86628,2009,3,7,0.00000,81.00000,49.00000, 65.00000
86628,2009,3,8,0.00000,81.00000,52.00000, 66.50000
86628,2009,3,9,0.00000,83.00000,55.00000, 69.00000
86628,2009,3,10,0.00000,85.00000,54.00000, 69.50000
86628,2009,3,11,0.00000,85.00000,58.00000, 71.50000
86628,2009,3,12,0.00000,84.00000,57.00000, 70.50000
86628,2009,3,13,0.00000,83.00000,58.00000, 70.50000
86628,2009,3,14,0.00000,86.00000,62.00000, 74.00000
86628,2009,3,15,0.00000,86.00000,64.00000, 75.00000
86628,2009,3,16,0.00000,88.00000,60.00000, 74.00000
86628,2009,3,17,0.00000,81.00000,61.00000, 71.00000
86628,2009,3,18,0.00000,82.00000,61.00000, 71.50000
86628,2009,3,19,0.00000,80.00000,59.00000, 69.50000
86628,2009,3,20,0.00000,83.00000,57.00000, 70.00000
86628,2009,3,21,0.00000,79.00000,57.00000, 68.00000
86628,2009,3,22,0.00000,76.00000,52.00000, 64.00000
86628,2009,3,23,0.19000,75.00000,57.00000, 66.00000
86628,2009,3,24,0.00000,79.00000,55.00000, 67.00000
86628,2009,3,25,0.00000,81.00000,55.00000, 68.00000
86628,2009,3,26,0.00000,83.00000,62.00000, 72.50000
86628,2009,3,27,0.00000,86.00000,62.00000, 74.00000
86628,2009,3,28,0.00000,90.00000,68.00000, 79.00000
86628,2009,3,29,0.13000,80.00000,55.00000, 67.50000
86628,2009,3,30,0.00000,81.00000,52.00000, 66.50000
86628,2009,3,31,0.02000,88.00000,60.00000, 74.00000
86628,2009,4,1,0.00000,88.00000,65.00000, 76.50000
86628,2009,4,2,0.00000,91.00000,62.00000, 76.50000
86628,2009,4,3,0.44000,84.00000,62.00000, 73.00000
86628,2009,4,4,0.00000,86.00000,54.00000, 70.00000
86628,2009,4,5,0.00000,89.00000,61.00000, 75.00000
86628,2009,4,6,0.01000,86.00000,59.00000, 72.50000
86628,2009,4,7,0.00000,65.00000,50.00000, 57.50000
86628,2009,4,8,0.00000,72.00000,42.00000, 57.00000
86628,2009,4,9,0.00000,82.00000,46.00000, 64.00000
86628,2009,4,10,0.00000,86.00000,56.00000, 71.00000
86628,2009,4,11,0.00000,87.00000,63.00000, 75.00000
86628,2009,4,12,0.00000,86.00000,65.00000, 75.50000
86628,2009,4,13,0.00000,85.00000,64.00000, 74.50000
86628,2009,4,14,0.59000,73.00000,66.00000, 69.50000
86628,2009,4,15,0.00000,83.00000,60.00000, 71.50000
86628,2009,4,16,0.00000,82.00000,56.00000, 69.00000
86628,2009,4,17,0.00000,79.00000,62.00000, 70.50000
86628,2009,4,18,0.00000,81.00000,56.00000, 68.50000
86628,2009,4,19,0.00000,84.00000,55.00000, 69.50000
86628,2009,4,20,0.02000,85.00000,62.00000, 73.50000
86628,2009,4,21,0.00000,83.00000,62.00000, 72.50000
86628,2009,4,22,0.00000,84.00000,59.00000, 71.50000
86628,2009,4,23,0.00000,89.00000,55.00000, 72.00000
86628,2009,4,24,0.00000,91.00000,60.00000, 75.50000
86628,2009,4,25,0.00000,84.00000,64.00000, 74.00000
86628,2009,4,26,0.00000,84.00000,63.00000, 73.50000
86628,2009,4,27,0.00000,86.00000,62.00000, 74.00000
86628,2009,4,28,0.00000,86.00000,62.00000, 74.00000
86628,2009,4,29,0.00000,87.00000,63.00000, 75.00000
86628,2009,4,30,0.00000,86.00000,62.00000, 74.00000
86628,2009,5,1,0.00000,88.00000,60.00000, 74.00000
86628,2009,5,2,0.00000,90.00000,63.00000, 76.50000
86628,2009,5,3,0.00000,91.00000,66.00000, 78.50000
86628,2009,5,4,0.00000,90.00000,67.00000, 78.50000
86628,2009,5,5,0.00000,92.00000,68.00000, 80.00000
86628,2009,5,6,0.00000,92.00000,65.00000, 78.50000
86628,2009,5,7,0.00000,92.00000,68.00000, 80.00000
86628,2009,5,8,0.00000,96.00000,69.00000, 82.50000
86628,2009,5,9,0.00000,95.00000,68.00000, 81.50000
86628,2009,5,10,0.00000,97.00000,70.00000, 83.50000
86628,2009,5,11,0.30000,95.00000,66.00000, 80.50000
86628,2009,5,12,0.77000,90.00000,70.00000, 80.00000
86628,2009,5,13,0.00000,89.00000,69.00000, 79.00000
86628,2009,5,14,0.00000,89.00000,70.00000, 79.50000
86628,2009,5,15,0.00000,88.00000,70.00000, 79.00000
86628,2009,5,16,0.00000,89.00000,70.00000, 79.50000
86628,2009,5,17,0.56000,91.00000,68.00000, 79.50000
86628,2009,5,18,0.60000,79.00000,68.00000, 73.50000
86628,2009,5,19,3.85000,71.00000,66.00000, 68.50000
86628,2009,5,20,2.11000,80.00000,65.00000, 72.50000
86628,2009,5,21,0.24000,80.00000,66.00000, 73.00000
86628,2009,5,22,3.21000,81.00000,67.00000, 74.00000
86628,2009,5,23,0.01000,84.00000,71.00000, 77.50000
86628,2009,5,24,0.95000,88.00000,66.00000, 77.00000
86628,2009,5,25,0.49000,88.00000,66.00000, 77.00000
86628,2009,5,26,0.84000,87.00000,69.00000, 78.00000
86628,2009,5,27,0.24000,86.00000,68.00000, 77.00000
86628,2009,5,28,0.10000,86.00000,70.00000, 78.00000
86628,2009,5,29,0.29000,88.00000,70.00000, 79.00000
86628,2009,5,30,0.00000,90.00000,72.00000, 81.00000
86628,2009,5,31,0.00000,88.00000,63.00000, 75.50000
86628,2009,6,1,0.00000,89.00000,66.00000, 77.50000
86628,2009,6,2,0.00000,88.00000,70.00000, 79.00000
86628,2009,6,3,0.00000,89.00000,71.00000, 80.00000
86628,2009,6,4,0.42000,86.00000,72.00000, 79.00000
86628,2009,6,5,0.02000,89.00000,71.00000, 80.00000
86628,2009,6,6,0.49000,85.00000,66.00000, 75.50000
86628,2009,6,7,1.16000,84.00000,70.00000, 77.00000
86628,2009,6,8,1.52000,88.00000,68.00000, 78.00000
86628,2009,6,9,0.23000,91.00000,70.00000, 80.50000
86628,2009,6,10,0.38000,94.00000,73.00000, 83.50000
86628,2009,6,11,0.00000,94.00000,74.00000, 84.00000
86628,2009,6,12,0.00000,93.00000,75.00000, 84.00000
86628,2009,6,13,0.00000,93.00000,70.00000, 81.50000
86628,2009,6,14,0.00000,92.00000,70.00000, 81.00000
86628,2009,6,15,0.00000,93.00000,75.00000, 84.00000
86628,2009,6,16,0.82000,96.00000,71.00000, 83.50000
86628,2009,6,17,0.00000,94.00000,72.00000, 83.00000
86628,2009,6,18,1.19000,94.00000,71.00000, 82.50000
86628,2009,6,19,0.00000,94.00000,71.00000, 82.50000
86628,2009,6,20,0.00000,97.00000,74.00000, 85.50000
86628,2009,6,21,0.00000,96.00000,80.00000, 88.00000
86628,2009,6,22,0.00000,97.00000,81.00000, 89.00000
86628,2009,6,23,1.49000,95.00000,74.00000, 84.50000
86628,2009,6,24,0.12000,91.00000,74.00000, 82.50000
86628,2009,6,25,0.00000,91.00000,76.00000, 83.50000
86628,2009,6,26,0.02000,89.00000,75.00000, 82.00000
86628,2009,6,27,0.00000,89.00000,76.00000, 82.50000
86628,2009,6,28,0.01000,91.00000,76.00000, 83.50000
86628,2009,6,29,0.00000,91.00000,76.00000, 83.50000
86628,2009,6,30,0.18000,86.00000,75.00000, 80.50000
86628,2009,7,1,0.18000,81.00000,75.00000, 78.00000
86628,2009,7,2,0.00000,89.00000,73.00000, 81.00000
86628,2009,7,3,0.00000,93.00000,74.00000, 83.50000
86628,2009,7,4,0.51000,92.00000,76.00000, 84.00000
86628,2009,7,5,0.01000,92.00000,73.00000, 82.50000
86628,2009,7,6,0.00000,91.00000,75.00000, 83.00000
86628,2009,7,7,0.76000,89.00000,74.00000, 81.50000
86628,2009,7,8,0.15000,91.00000,74.00000, 82.50000
86628,2009,7,9,0.07000,87.00000,73.00000, 80.00000
86628,2009,7,10,0.80000,87.00000,71.00000, 79.00000
86628,2009,7,11,0.28000,91.00000,69.00000, 80.00000
86628,2009,7,12,0.00000,89.00000,70.00000, 79.50000
86628,2009,7,13,0.00000,89.00000,74.00000, 81.50000
86628,2009,7,14,0.00000,91.00000,74.00000, 82.50000
86628,2009,7,15,1.35000,93.00000,72.00000, 82.50000
86628,2009,7,16,0.00000,93.00000,75.00000, 84.00000
86628,2009,7,17,0.03000,93.00000,76.00000, 84.50000
86628,2009,7,18,0.22000,93.00000,74.00000, 83.50000
86628,2009,7,19,0.56000,89.00000,71.00000, 80.00000
86628,2009,7,20,0.30000,86.00000,71.00000, 78.50000
86628,2009,7,21,0.00000,91.00000,72.00000, 81.50000
86628,2009,7,22,0.00000,93.00000,73.00000, 83.00000
86628,2009,7,23,0.06000,93.00000,74.00000, 83.50000
86628,2009,7,24,0.00000,93.00000,73.00000, 83.00000
86628,2009,7,25,0.00000,94.00000,72.00000, 83.00000
86628,2009,7,26,0.25000,91.00000,73.00000, 82.00000
86628,2009,7,27,0.00000,89.00000,72.00000, 80.50000
86628,2009,7,28,0.00000,92.00000,72.00000, 82.00000
86628,2009,7,29,0.18000,94.00000,75.00000, 84.50000
86628,2009,7,30,0.31000,92.00000,74.00000, 83.00000
86628,2009,7,31,0.03000,92.00000,74.00000, 83.00000
86628,2009,8,1,0.00000,94.00000,76.00000, 85.00000
86628,2009,8,2,0.02000,93.00000,76.00000, 84.50000
86628,2009,8,3,0.14000,91.00000,75.00000, 83.00000
86628,2009,8,4,1.16000,94.00000,71.00000, 82.50000
86628,2009,8,5,0.02000,90.00000,74.00000, 82.00000
86628,2009,8,6,0.00000,92.00000,74.00000, 83.00000
86628,2009,8,7,0.00000,92.00000,73.00000, 82.50000
86628,2009,8,8,0.09000,93.00000,77.00000, 85.00000
86628,2009,8,9,0.00000,94.00000,74.00000, 84.00000
86628,2009,8,10,0.00000,93.00000,75.00000, 84.00000
86628,2009,8,11,0.00000,94.00000,75.00000, 84.50000
86628,2009,8,12,0.00000,95.00000,76.00000, 85.50000
86628,2009,8,13,0.68000,94.00000,73.00000, 83.50000
86628,2009,8,14,0.00000,91.00000,74.00000, 82.50000
86628,2009,8,15,0.42000,92.00000,74.00000, 83.00000
86628,2009,8,16,0.00000,92.00000,74.00000, 83.00000
86628,2009,8,17,0.01000,91.00000,77.00000, 84.00000
86628,2009,8,18,0.44000,87.00000,75.00000, 81.00000
86628,2009,8,19,0.16000,92.00000,75.00000, 83.50000
86628,2009,8,20,0.01000,93.00000,75.00000, 84.00000
86628,2009,8,21,0.64000,94.00000,75.00000, 84.50000
86628,2009,8,22,0.00000,90.00000,73.00000, 81.50000
86628,2009,8,23,0.44000,88.00000,73.00000, 80.50000
86628,2009,8,24,0.01000,91.00000,73.00000, 82.00000
86628,2009,8,25,0.02000,92.00000,74.00000, 83.00000
86628,2009,8,26,0.12000,89.00000,76.00000, 82.50000
86628,2009,8,27,0.00000,91.00000,77.00000, 84.00000
86628,2009,8,28,0.00000,92.00000,76.00000, 84.00000
86628,2009,8,29,0.00000,92.00000,75.00000, 83.50000
86628,2009,8,30,0.00000,93.00000,73.00000, 83.00000
86628,2009,8,31,0.36000,93.00000,72.00000, 82.50000
86628,2009,9,1,0.74000,89.00000,73.00000, 81.00000
86628,2009,9,2,0.56000,86.00000,73.00000, 79.50000
86628,2009,9,3,0.00000,88.00000,73.00000, 80.50000
86628,2009,9,4,0.00000,90.00000,73.00000, 81.50000
86628,2009,9,5,0.00000,89.00000,71.00000, 80.00000
86628,2009,9,6,0.00000,92.00000,72.00000, 82.00000
86628,2009,9,7,0.00000,90.00000,74.00000, 82.00000
86628,2009,9,8,0.00000,91.00000,73.00000, 82.00000
86628,2009,9,9,0.00000,90.00000,73.00000, 81.50000
86628,2009,9,10,0.03000,91.00000,74.00000, 82.50000
86628,2009,9,11,0.00000,90.00000,75.00000, 82.50000
86628,2009,9,12,0.06000,82.00000,73.00000, 77.50000
86628,2009,9,13,0.17000,88.00000,73.00000, 80.50000
86628,2009,9,14,0.00000,90.00000,75.00000, 82.50000
86628,2009,9,15,0.00000,90.00000,73.00000, 81.50000
86628,2009,9,16,0.00000,92.00000,73.00000, 82.50000
86628,2009,9,17,0.00000,92.00000,72.00000, 82.00000
86628,2009,9,18,0.00000,92.00000,74.00000, 83.00000
86628,2009,9,19,0.00000,92.00000,74.00000, 83.00000
86628,2009,9,20,0.00000,93.00000,74.00000, 83.50000
86628,2009,9,21,0.69000,92.00000,75.00000, 83.50000
86628,2009,9,22,0.06000,91.00000,76.00000, 83.50000
86628,2009,9,23,0.01000,89.00000,75.00000, 82.00000
86628,2009,9,24,0.12000,90.00000,75.00000, 82.50000
86628,2009,9,25,0.03000,92.00000,75.00000, 83.50000
86628,2009,9,26,2.02000,92.00000,74.00000, 83.00000
86628,2009,9,27,0.09000,89.00000,74.00000, 81.50000
86628,2009,9,28,0.00000,89.00000,70.00000, 79.50000
86628,2009,9,29,0.00000,92.00000,69.00000, 80.50000
86628,2009,9,30,0.00000,83.00000,65.00000, 74.00000
86628,2009,10,1,0.00000,86.00000,62.00000, 74.00000
86628,2009,10,2,0.00000,88.00000,67.00000, 77.50000
86628,2009,10,3,0.00000,88.00000,65.00000, 76.50000
86628,2009,10,4,0.00000,89.00000,71.00000, 80.00000
86628,2009,10,5,0.00000,88.00000,72.00000, 80.00000
86628,2009,10,6,0.00000,92.00000,73.00000, 82.50000
86628,2009,10,7,0.00000,93.00000,74.00000, 83.50000
86628,2009,10,8,0.00000,95.00000,72.00000, 83.50000
86628,2009,10,9,0.00000,93.00000,75.00000, 84.00000
86628,2009,10,10,2.68000,92.00000,73.00000, 82.50000
86628,2009,10,11,0.01000,93.00000,74.00000, 83.50000
86628,2009,10,12,0.00000,92.00000,74.00000, 83.00000
86628,2009,10,13,0.00000,92.00000,73.00000, 82.50000
86628,2009,10,14,0.00000,90.00000,74.00000, 82.00000
86628,2009,10,15,0.04000,90.00000,74.00000, 82.00000
86628,2009,10,16,0.02000,84.00000,73.00000, 78.50000
86628,2009,10,17,0.00000,72.00000,54.00000, 63.00000
86628,2009,10,18,0.00000,66.00000,49.00000, 57.50000
86628,2009,10,19,0.00000,75.00000,51.00000, 63.00000
86628,2009,10,20,0.00000,82.00000,58.00000, 70.00000
86628,2009,10,21,0.09000,83.00000,64.00000, 73.50000
86628,2009,10,22,0.00000,83.00000,64.00000, 73.50000
86628,2009,10,23,0.00000,88.00000,66.00000, 77.00000
86628,2009,10,24,0.00000,89.00000,66.00000, 77.50000
86628,2009,10,25,0.00000,85.00000,64.00000, 74.50000
86628,2009,10,26,0.00000,88.00000,66.00000, 77.00000
86628,2009,10,27,0.01000,89.00000,73.00000, 81.00000
86628,2009,10,28,0.00000,89.00000,72.00000, 80.50000
86628,2009,10,29,0.00000,92.00000,71.00000, 81.50000
86628,2009,10,30,0.00000,84.00000,71.00000, 77.50000
86628,2009,10,31,0.00000,89.00000,67.00000, 78.00000
86628,2009,11,1,0.00000,87.00000,71.00000, 79.00000
86628,2009,11,2,0.00000,83.00000,68.00000, 75.50000
86628,2009,11,3,0.00000,76.00000,65.00000, 70.50000
86628,2009,11,4,0.00000,85.00000,65.00000, 75.00000
86628,2009,11,5,0.00000,81.00000,60.00000, 70.50000
86628,2009,11,6,0.00000,81.00000,57.00000, 69.00000
86628,2009,11,7,0.00000,81.00000,60.00000, 70.50000
86628,2009,11,8,0.00000,82.00000,66.00000, 74.00000
86628,2009,11,9,0.00000,86.00000,68.00000, 77.00000
86628,2009,11,10,0.19000,83.00000,71.00000, 77.00000
86628,2009,11,11,0.05000,82.00000,66.00000, 74.00000
86628,2009,11,12,0.00000,66.00000,56.00000, 61.00000
86628,2009,11,13,0.00000,75.00000,51.00000, 63.00000
86628,2009,11,14,0.00000,79.00000,56.00000, 67.50000
86628,2009,11,15,0.00000,80.00000,56.00000, 68.00000
86628,2009,11,16,0.00000,83.00000,57.00000, 70.00000
86628,2009,11,17,0.00000,82.00000,60.00000, 71.00000
86628,2009,11,18,0.00000,82.00000,58.00000, 70.00000
86628,2009,11,19,0.00000,82.00000,62.00000, 72.00000
86628,2009,11,20,0.00000,80.00000,63.00000, 71.50000
86628,2009,11,21,0.00000,80.00000,62.00000, 71.00000
86628,2009,11,22,0.00000,82.00000,65.00000, 73.50000
86628,2009,11,23,0.00000,81.00000,67.00000, 74.00000
86628,2009,11,24,0.04000,81.00000,65.00000, 73.00000
86628,2009,11,25,0.74000,68.00000,61.00000, 64.50000
86628,2009,11,26,0.00000,69.00000,55.00000, 62.00000
86628,2009,11,27,0.00000,63.00000,45.00000, 54.00000
86628,2009,11,28,0.00000,68.00000,46.00000, 57.00000
86628,2009,11,29,0.00000,75.00000,46.00000, 60.50000
86628,2009,11,30,0.00000,78.00000,52.00000, 65.00000
86628,2009,12,1,0.00000,79.00000,55.00000, 67.00000
86628,2009,12,2,0.01000,83.00000,64.00000, 73.50000
86628,2009,12,3,0.76000,77.00000,63.00000, 70.00000
86628,2009,12,4,1.23000,66.00000,56.00000, 61.00000
86628,2009,12,5,0.93000,63.00000,48.00000, 55.50000
86628,2009,12,6,0.00000,68.00000,45.00000, 56.50000
86628,2009,12,7,1.25000,81.00000,61.00000, 71.00000
86628,2009,12,8,0.00000,83.00000,66.00000, 74.50000
86628,2009,12,9,0.00000,85.00000,70.00000, 77.50000
86628,2009,12,10,0.05000,77.00000,55.00000, 66.00000
86628,2009,12,11,0.00000,63.00000,52.00000, 57.50000
86628,2009,12,12,0.00000,79.00000,60.00000, 69.50000
86628,2009,12,13,0.00000,85.00000,63.00000, 74.00000
86628,2009,12,14,0.00000,83.00000,63.00000, 73.00000
86628,2009,12,15,0.00000,84.00000,66.00000, 75.00000
86628,2009,12,16,0.00000,74.00000,64.00000, 69.00000
86628,2009,12,17,0.03000,74.00000,64.00000, 69.00000
86628,2009,12,18,0.31000,75.00000,63.00000, 69.00000
86628,2009,12,19,0.00000,65.00000,47.00000, 56.00000
86628,2009,12,20,0.00000,58.00000,45.00000, 51.50000
86628,2009,12,21,0.00000,62.00000,40.00000, 51.00000
86628,2009,12,22,0.00000,66.00000,43.00000, 54.50000
86628,2009,12,23,0.00000,72.00000,47.00000, 59.50000
86628,2009,12,24,0.00000,79.00000,53.00000, 66.00000
86628,2009,12,25,0.81000,79.00000,59.00000, 69.00000
86628,2009,12,26,0.00000,60.00000,51.00000, 55.50000
86628,2009,12,27,0.01000,58.00000,50.00000, 54.00000
86628,2009,12,28,0.00000,69.00000,46.00000, 57.50000
86628,2009,12,29,0.00000,61.00000,38.00000, 49.50000
86628,2009,12,30,0.00000,74.00000,43.00000, 58.50000
86628,2009,12,31,0.00000,77.00000,55.00000, 66.00000
86628,2010,1,1,0.59000,66.00000,48.00000, 57.00000
86628,2010,1,2,0.00000,58.00000,39.00000, 48.50000
86628,2010,1,3,0.00000,47.00000,36.00000, 41.50000
86628,2010,1,4,0.00000,53.00000,33.00000, 43.00000
86628,2010,1,5,0.00000,47.00000,34.00000, 40.50000
86628,2010,1,6,0.00000,50.00000,31.00000, 40.50000
86628,2010,1,7,0.00000,60.00000,30.00000, 45.00000
86628,2010,1,8,0.00000,60.00000,34.00000, 47.00000
86628,2010,1,9,0.04000,40.00000,30.00000, 35.00000
86628,2010,1,10,0.00000,44.00000,29.00000, 36.50000
86628,2010,1,11,0.00000,52.00000,29.00000, 40.50000
86628,2010,1,12,0.00000,59.00000,27.00000, 43.00000
86628,2010,1,13,0.00000,62.00000,34.00000, 48.00000
86628,2010,1,14,0.00000,72.00000,40.00000, 56.00000
86628,2010,1,15,0.00000,75.00000,48.00000, 61.50000
86628,2010,1,16,0.07000,76.00000,59.00000, 67.50000
86628,2010,1,17,0.11000,78.00000,58.00000, 68.00000
86628,2010,1,18,0.00000,67.00000,50.00000, 58.50000
86628,2010,1,19,0.00000,70.00000,43.00000, 56.50000
86628,2010,1,20,0.00000,76.00000,43.00000, 59.50000
86628,2010,1,21,0.04000,83.00000,55.00000, 69.00000
86628,2010,1,22,2.45000,80.00000,60.00000, 70.00000
86628,2010,1,23,0.00000,76.00000,55.00000, 65.50000
86628,2010,1,24,0.01000,81.00000,65.00000, 73.00000
86628,2010,1,25,0.19000,73.00000,50.00000, 61.50000
86628,2010,1,26,0.00000,69.00000,43.00000, 56.00000
86628,2010,1,27,0.00000,67.00000,43.00000, 55.00000
86628,2010,1,28,0.00000,72.00000,44.00000, 58.00000
86628,2010,1,29,0.00000,75.00000,50.00000, 62.50000
86628,2010,1,30,0.03000,76.00000,57.00000, 66.50000
86628,2010,1,31,0.00000,61.00000,48.00000, 54.50000
86628,2010,2,1,0.62000,63.00000,49.00000, 56.00000
86628,2010,2,2,1.20000,68.00000,56.00000, 62.00000
86628,2010,2,3,0.00000,63.00000,50.00000, 56.50000
86628,2010,2,4,0.00000,75.00000,50.00000, 62.50000
86628,2010,2,5,0.54000,76.00000,62.00000, 69.00000
86628,2010,2,6,0.00000,67.00000,50.00000, 58.50000
86628,2010,2,7,0.00000,55.00000,43.00000, 49.00000
86628,2010,2,8,0.00000,66.00000,42.00000, 54.00000
86628,2010,2,9,0.30000,71.00000,48.00000, 59.50000
86628,2010,2,10,0.00000,59.00000,43.00000, 51.00000
86628,2010,2,11,0.00000,55.00000,37.00000, 46.00000
86628,2010,2,12,1.01000,52.00000,45.00000, 48.50000
86628,2010,2,13,0.00000,52.00000,40.00000, 46.00000
86628,2010,2,14,0.00000,59.00000,34.00000, 46.50000
86628,2010,2,15,0.00000,71.00000,35.00000, 53.00000
86628,2010,2,16,0.00000,57.00000,40.00000, 48.50000
86628,2010,2,17,0.00000,58.00000,39.00000, 48.50000
86628,2010,2,18,0.00000,61.00000,41.00000, 51.00000
86628,2010,2,19,0.00000,64.00000,42.00000, 53.00000
86628,2010,2,20,0.00000,72.00000,49.00000, 60.50000
86628,2010,2,21,0.00000,76.00000,49.00000, 62.50000
86628,2010,2,22,0.31000,75.00000,56.00000, 65.50000
86628,2010,2,23,0.00000,76.00000,59.00000, 67.50000
86628,2010,2,24,0.23000,72.00000,50.00000, 61.00000
86628,2010,2,25,0.00000,57.00000,40.00000, 48.50000
86628,2010,2,26,0.00000,60.00000,36.00000, 48.00000
86628,2010,2,27,0.14000,51.00000,40.00000, 45.50000
86628,2010,2,28,0.00000,65.00000,40.00000, 52.50000
86628,2010,2,29,-99.99000,-99.90000,-99.90000, -99.90000
86628,2010,3,1,0.00000,71.00000,38.00000, 54.50000
86628,2010,3,2,0.49000,74.00000,48.00000, 61.00000
86628,2010,3,3,0.00000,58.00000,44.00000, 51.00000
86628,2010,3,4,0.00000,59.00000,41.00000, 50.00000
86628,2010,3,5,0.00000,62.00000,37.00000, 49.50000
86628,2010,3,6,0.00000,65.00000,40.00000, 52.50000
86628,2010,3,7,0.00000,70.00000,38.00000, 54.00000
86628,2010,3,8,0.00000,73.00000,46.00000, 59.50000
86628,2010,3,9,0.00000,73.00000,50.00000, 61.50000
86628,2010,3,10,0.00000,80.00000,50.00000, 65.00000
86628,2010,3,11,2.60000,70.00000,64.00000, 67.00000
86628,2010,3,12,1.20000,66.00000,61.00000, 63.50000
86628,2010,3,13,0.00000,71.00000,56.00000, 63.50000
86628,2010,3,14,0.00000,71.00000,53.00000, 62.00000
86628,2010,3,15,0.00000,72.00000,50.00000, 61.00000
86628,2010,3,16,0.00000,66.00000,51.00000, 58.50000
86628,2010,3,17,0.00000,70.00000,53.00000, 61.50000
86628,2010,3,18,0.00000,65.00000,52.00000, 58.50000
86628,2010,3,19,0.00000,73.00000,48.00000, 60.50000
86628,2010,3,20,0.00000,75.00000,47.00000, 61.00000
86628,2010,3,21,1.46000,71.00000,57.00000, 64.00000
86628,2010,3,22,0.00000,69.00000,52.00000, 60.50000
86628,2010,3,23,0.00000,71.00000,55.00000, 63.00000
86628,2010,3,24,0.00000,77.00000,49.00000, 63.00000
86628,2010,3,25,0.68000,80.00000,53.00000, 66.50000
86628,2010,3,26,0.07000,80.00000,60.00000, 70.00000
86628,2010,3,27,0.00000,79.00000,55.00000, 67.00000
86628,2010,3,28,1.18000,76.00000,61.00000, 68.50000
86628,2010,3,29,1.19000,73.00000,56.00000, 64.50000
86628,2010,3,30,0.00000,73.00000,52.00000, 62.50000
86628,2010,3,31,0.00000,77.00000,48.00000, 62.50000
86628,2010,4,1,0.00000,81.00000,52.00000, 66.50000
86628,2010,4,2,0.00000,83.00000,55.00000, 69.00000
86628,2010,4,3,0.00000,83.00000,56.00000, 69.50000
86628,2010,4,4,0.00000,83.00000,56.00000, 69.50000
86628,2010,4,5,0.00000,82.00000,58.00000, 70.00000
86628,2010,4,6,0.00000,83.00000,57.00000, 70.00000
86628,2010,4,7,0.00000,83.00000,58.00000, 70.50000
86628,2010,4,8,0.00000,85.00000,64.00000, 74.50000
86628,2010,4,9,0.00000,81.00000,60.00000, 70.50000
86628,2010,4,10,0.00000,78.00000,57.00000, 67.50000
86628,2010,4,11,0.00000,80.00000,63.00000, 71.50000
86628,2010,4,12,0.00000,80.00000,62.00000, 71.00000
86628,2010,4,13,0.02000,80.00000,61.00000, 70.50000
86628,2010,4,14,0.00000,80.00000,63.00000, 71.50000
86628,2010,4,15,0.01000,81.00000,60.00000, 70.50000
86628,2010,4,16,0.00000,80.00000,61.00000, 70.50000
86628,2010,4,17,0.00000,80.00000,60.00000, 70.00000
86628,2010,4,18,0.25000,75.00000,64.00000, 69.50000
86628,2010,4,19,1.24000,79.00000,62.00000, 70.50000
86628,2010,4,20,0.33000,80.00000,62.00000, 71.00000
86628,2010,4,21,0.53000,81.00000,62.00000, 71.50000
86628,2010,4,22,0.00000,83.00000,63.00000, 73.00000
86628,2010,4,23,0.00000,86.00000,61.00000, 73.50000
86628,2010,4,24,0.00000,87.00000,65.00000, 76.00000
86628,2010,4,25,1.80000,88.00000,66.00000, 77.00000
86628,2010,4,26,0.55000,84.00000,66.00000, 75.00000
86628,2010,4,27,0.00000,84.00000,61.00000, 72.50000
86628,2010,4,28,0.00000,76.00000,58.00000, 67.00000
86628,2010,4,29,0.00000,82.00000,54.00000, 68.00000
86628,2010,4,30,0.00000,86.00000,67.00000, 76.50000
